bval E=0.010000,doca E=0.010000,bval E=0.014384,doca E=0.014384,bval E=0.020691,doca E=0.020691,bval E=0.029764,doca E=0.029764,bval E=0.042813,doca E=0.042813,bval E=0.061585,doca E=0.061585,bval E=0.088587,doca E=0.088587,bval E=0.127427,doca E=0.127427,bval E=0.183298,doca E=0.183298,bval E=0.263665,doca E=0.263665,bval E=0.379269,doca E=0.379269,bval E=0.545559,doca E=0.545559,bval E=0.784760,doca E=0.784760,bval E=1.128838,doca E=1.128838,bval E=1.623777,doca E=1.623777,bval E=2.335721,doca E=2.335721,bval E=3.359818,doca E=3.359818,bval E=4.832930,doca E=4.832930,bval E=6.951928,doca E=6.951928,bval E=10.000000,doca E=10.000000
455.209300352614,1571.79795953245,316.458226358164,1092.70261851355,219.999479255324,759.638988754976,152.942053141116,528.095552678066,106.324213576309,367.128223915199,73.9158273374946,255.224896539309,51.3857506885307,177.430509479291,35.7230037048426,123.348412012117,24.8343748334309,85.7509274507656,17.2646784817745,59.6134270293169,12.0022801088514,41.4428250262378,8.34389866937869,28.8107534114876,5.8006182469876,20.0290282241143,4.03254801868189,13.9240361358413,2.80339833282774,9.67988961535289,1.94890232579803,6.72938952838731,1.35486285734849,4.67822312280757,0.941890898237213,3.25226701388712,0.654795767239722,2.26095259930023,0.455209300352614,1.57179795953245
454.705565218438,1571.52887051461,316.108033321704,1092.51554976682,219.756027579105,759.508939909859,152.772807289591,528.00514365779,106.206555079546,367.065372215594,73.834031998136,255.181202490516,51.3288871578477,177.400133691334,35.6834725879466,123.327294983151,24.8068930857399,85.7362470443519,17.2455733687533,59.6032213165331,11.9889983719089,41.4357300882306,8.33466530153557,28.8058210616957,5.79419927617861,20.0255992900707,4.0280855964166,13.9216523655956,2.80029608901541,9.67823243545038,1.94674566824771,6.72823746885712,1.35336356455568,4.67742221932141,0.940848600688295,3.2517102315531,0.654071169492241,2.26056552823258,0.454705565218438,1.57152887051461
454.20214811832,1571.26016420607,315.758061380229,1092.32874707683,219.512729606527,759.379076025474,152.603668291731,527.914863220882,106.088970866681,367.002609906219,73.7522883004078,255.137570585167,51.2720595280541,177.369801105052,35.6439664290903,123.306207987679,24.7794286886984,85.7215875170064,17.2264803177787,59.5930301187271,11.9757250204143,41.4286452409315,8.32543776319537,28.8008957268913,5.78778435799805,20.022175232796,4.02362599150941,13.9192719856445,2.79719580381014,9.6765776124562,1.94459037230691,6.72708704783261,1.351865218344,4.6766224549126,0.939806961195756,3.25115424109746,0.653347029220814,2.26017900767308,0.45420214811832,1.57126016420607
453.699048499697,1570.99184011035,315.408310149603,1092.14221009845,219.269585070542,759.24939686188,152.434635961884,527.824711200537,105.97146080865,366.939936871114,73.6705961545864,255.094000742648,51.2152677367748,177.339511664402,35.6044851849108,123.285150986739,24.7519816121607,85.7069488416436,17.2073993078936,59.5828534170694,11.9624600397983,41.4215704712502,8.31621604422974,28.7959773979743,5.78137348540477,20.0187560459636,4.01916919906535,13.9168949915899,2.79409747380897,9.67492514331284,1.94243643560992,6.72593826318825,1.35036781706883,4.67582382810348,0.938765978616269,3.25059904149293,0.652623345630608,2.25979303690757,0.453699048499697,1.57099184011035
453.196265811022,1570.72389773205,315.058779246393,1091.95593848726,219.026593704589,759.11990217965,152.26571011474,527.734687430307,105.854024776628,366.877352994566,73.5889554711126,255.050492882514,51.1585117217488,177.30926531346,35.565028812125,123.264123941453,24.7245518260367,85.6923309912364,17.1883303181795,59.5726911927706,11.9492034155187,41.4145057661246,8.30700013452892,28.7910660658638,5.77496665137053,20.0153417232608,4.01471521419844,13.914521379043,2.79100109561521,9.67327502496937,1.94028385579537,6.72479111280303,1.34887135908856,4.67502633741955,0.937725651808606,3.25004463171443,0.65190011792825,2.25940761522343,0.453196265811022,1.57072389773205
452.693799501756,1570.45633657681,314.709468287869,1091.7699318996,218.783755242597,758.990591739869,152.096890565328,527.644791744101,105.736662642023,366.814858161108,73.5073661605914,255.007046924496,51.1017914208293,177.279061996423,35.5255972675288,123.243126813028,24.6971393002913,85.6777339388149,17.1692733277562,59.5625434270818,11.9359551330596,41.4074511125204,8.29779002400164,28.7861617214987,5.76856384887997,20.0119322583881,4.01026403203165,13.9121511436248,2.78790666583838,9.67162725438135,1.93813263050625,6.72364559456048,1.34737584276461,4.67422998138944,0.936685979633626,3.24949101073911,0.651177345321818,2.25902274190957,0.452693799501756,1.57045633657681
452.191649022372,1570.18915615135,314.360376892005,1091.58418999254,218.541069418984,758.861465304133,151.928177129018,527.555023976182,105.619374276482,366.752452255522,73.4258281337918,254.963662788493,51.0451067719837,177.248901657605,35.4861905079975,123.222159562752,24.6697440049444,85.6631576574672,17.1502283157819,59.5524101012938,11.922715177932,41.4004064974313,8.28858570257518,28.7812643558369,5.76216507093059,20.0085276450598,4.00581564769691,13.9097842809651,2.78481418109424,9.66998182851083,1.93598275738983,6.72250170634865,1.34588126646138,4.67343475854494,0.935646960954283,3.24893817754626,0.650455027020845,2.25863841625641,0.452191649022372,1.57018915615135
451.689813824348,1569.92235596343,314.01150467747,1091.39871242388,218.298535968653,758.732522634546,151.759569621516,527.465383961165,105.502159551885,366.690135162833,73.344341301646,254.920340394577,50.9884577132926,177.218784241442,35.4468084904852,123.201222151996,24.6423659100709,85.6486021203387,17.1311952614528,59.5422911967376,11.9094835356731,41.3933719078786,8.27938716019523,28.7763739598558,5.75577031053272,20.0051278770033,4.00137005633502,13.9074207867036,2.78172363800471,9.66833874432639,1.93383423409771,6.72135944606011,1.34438762854628,4.67264066742099,0.934608594635607,3.24838613111738,0.649733162236308,2.2582546375559,0.451689813824348,1.56992235596343
451.188293360165,1569.65593552185,313.662851263634,1091.21349885214,218.056154626992,758.60376349372,151.591067858865,527.37587153402,105.385018340347,366.627906768314,73.2629055752493,254.87707966299,50.9318441829502,177.188709692485,35.4074511720249,123.180314542213,24.6150049858005,85.6340673006322,17.1121741440032,59.5321866947839,11.896260191847,41.3863473309114,8.27019438682588,28.771490524552,5.74937956070946,20.0017329479595,3.99692725309572,13.9050606564888,2.77863503319791,9.66669799880304,1.93168705828578,6.72021881159192,1.3428949273897,4.67184770655563,0.933570879544709,3.24783487043613,0.64901175018063,2.25787140510148,0.451188293360165,1.56965593552185
450.687087083307,1569.38989433649,313.314416270564,1091.02854893659,217.813925129873,758.475187644775,151.422671657447,527.286486530071,105.267950514217,366.565766957482,73.1815208658596,254.833880514144,50.8752661192634,177.158677955406,35.3681185097282,123.159436694939,24.5876612023173,85.6195531716077,17.0931649427055,59.5220965768433,11.8830451320437,41.3793327536065,8.2610073724496,28.7666140409414,5.74299281449668,19.9983428516827,3.99248723313758,13.9027038859788,2.77554836330813,9.66505958892227,1.92954122761423,6.71907980084562,1.34140316136502,4.67105587449004,0.932533814550768,3.24728439448835,0.648290790067675,2.25748871818811,0.450687087083307,1.56938989433649
450.186194448255,1569.12423191824,312.966199319017,1090.84386233721,217.571847213651,758.346794851334,151.254380833975,527.19722878499,105.150955946077,366.503715616098,73.1001870848967,254.790742868621,50.8187234606522,177.128688974995,35.328810460785,123.138588571792,24.5603345298602,85.6050597065822,17.0741676368698,59.5120208243659,11.8698383418799,41.3723281630681,8.25182610706711,28.761744500059,5.73661006494298,19.9949575819406,3.98804999162805,13.900350470841,2.7724636249758,9.66342351167201,1.9273967397475,6.71794241172725,1.33991232884858,4.67026516976849,0.931497398525032,3.24673470226203,0.64757028111274,2.25710657611226,0.450186194448255,1.56912423191824
449.685614910486,1568.85894777906,312.618200030446,1090.65943871471,217.329920615162,758.218584877528,151.086195205502,527.108098134802,105.034034508741,366.441752630169,73.0189041439424,254.747666647173,50.7622161456486,177.098742696157,35.2895269824631,123.117770134472,24.533024938722,85.5905868789297,17.055182205844,59.5019594188416,11.8566398069985,41.3653335464282,8.24265058069743,28.7568818929589,5.73023130510964,19.991577132514,3.98361552374336,13.8980004067517,2.76938081484748,9.66178976404662,1.92525359235432,6.71680664214731,1.33842242821969,4.6694755909384,0.930461630340807,3.24618579274733,0.646850222532557,2.25672497817189,0.449685614910486,1.56885894777906
449.185347926471,1568.59404143194,312.270418026994,1090.47527773053,217.088145071721,758.090557487987,150.91811458941,527.01909441588,104.917186075257,366.379877885941,72.9376719547396,254.704651770721,50.7057441128971,177.068839063919,35.2502680321088,123.09698134476,24.5057323992502,85.5761346620811,17.0362086290138,59.4919123417996,11.8434495130684,41.358348890846,8.23348078337777,28.7520262107143,5.72385652807061,19.988201497197,3.97918382466859,13.8956536893969,2.76629992957588,9.66015834304686,1.92311178310764,6.71567249002074,1.33693345786062,4.66868713655024,0.929426508873457,3.24563766493657,0.646130613545287,2.25634392366646,0.449185347926471,1.56859404143194
448.685392953671,1568.3295123909,311.92285293149,1090.29137904682,216.846520321125,757.962712447847,150.750138803417,526.930217464947,104.800410518903,366.318091269907,72.8564904291922,254.661698160353,50.6493073011539,177.038978023422,35.2110335671457,123.07622216452,24.478456881846,85.5617030295236,17.0172468858023,59.4818795748086,11.8302674457848,41.3513741835081,8.22431670516351,28.7471774444176,5.71748572691245,19.9848306697972,3.97475488959755,13.8933103144714,2.76322096581975,9.65852924567989,1.9209713096847,6.71453995326695,1.33544541615657,4.6678998051576,0.928392033000395,3.2450903178242,0.645411453370515,2.25596341189693,0.448685392953671,1.5683295123909
448.185749450537,1568.06536017102,311.575504367455,1090.10774232646,216.605046101645,757.835049522741,150.582267665572,526.841467119075,104.683707713187,366.256392668798,72.7753594793647,254.618805737328,50.5929056492867,177.009159519924,35.1718235450751,123.055492555696,24.4511983569645,85.5472919548014,16.9982969556704,59.4718610994765,11.817093590869,41.3444094116285,8.21515833612814,28.7423355851799,5.71111889473432,19.981464644135,3.97032871373285,13.8909702776793,2.760143920244,9.65690246895925,1.91883216976692,6.71340902980977,1.33395830149572,4.66711359531714,0.927358201601079,3.24454375040683,0.644692741229248,2.25558344216575,0.448185749450537,1.56806536017102
447.686416876505,1567.80158428839,311.228371959091,1089.92436723305,216.36372215203,757.707568478805,150.414500994255,526.752843215681,104.567077531848,366.194781969589,72.6942790174814,254.575974423071,50.5365390962747,176.979383498802,35.1326379234758,123.034792480313,24.423956795115,85.5329014115147,16.9793588181159,59.4618568974505,11.8039279340681,41.3374545624486,8.20600566636323,28.7375006241315,5.70475602464796,19.9781034140444,3.9659052922858,13.888633574734,2.75706878951955,9.65527800990485,1.91669436103998,6.71227971757747,1.33247211226915,4.66632850558861,0.926325013557008,3.2439979616832,0.643974476343913,2.25520401377685,0.447686416876505,1.56780158428839
447.187394691993,1567.53818426014,310.881455331285,1089.7412534309,216.122548211506,757.58026908267,150.246838608176,526.66434559253,104.450519848857,366.133259059496,72.6132489559265,254.533204139174,50.4802075812079,176.949649905547,35.0934766600036,123.014121900477,24.3967321668599,85.5185313733201,16.9604324526743,59.4518669504168,11.7907704611553,41.3305096232366,8.19685868597835,28.7326725524214,5.69839710977762,19.9747469733721,3.96148462047643,13.8863002013578,2.75399557032341,9.65365586554295,1.91455788119375,6.71115201450272,1.33098684687087,4.66554453453481,0.925292467751713,3.24345295065419,0.643256657938349,2.25482512603565,0.447187394691993,1.56753818426014
446.688682358402,1567.27515960444,310.534754109608,1089.55840058504,215.88152401977,757.453151101467,150.079280326377,526.575974087733,104.33403453841,366.071823825974,72.5322692072433,254.490494807398,50.4239110432871,176.919958685766,35.0543397123913,122.993480778376,24.3695244428154,85.5041818139304,16.9415178389183,59.4418912401008,11.7776211579296,41.3235745812881,8.18771738510108,28.7278513612177,5.69204214326005,19.9713953159782,3.95706669353347,13.8839701532823,2.75092425933862,9.65203603290615,1.9124227279223,6.7100259185226,1.32950250369782,4.66476168072163,0.924260563070759,3.24290871632281,0.642539285237807,2.25444677824904,0.446688682358402,1.56727515960444
446.19027933811,1567.01250984047,310.188267920308,1089.37580836121,215.640649316993,757.326214302821,149.911825968225,526.487728539744,104.217621474934,366.010476156717,72.4513396841341,254.447846349669,50.3676494218235,176.890309785185,35.0152270384486,122.972869076277,24.3423335936512,85.4898527071143,16.9226149564573,59.4319297482666,11.7644800102158,41.3166494239258,8.17858175387692,28.723037041707,5.68569111824448,19.9680484357359,3.9526515066943,13.8816434262482,2.74785485325426,9.65041850903335,1.91028889892391,6.70890142757858,1.32801908114987,4.66397994271798,0.92322929840173,3.24236525769417,0.641822357468946,2.25406896972539,0.44619027933811,1.56701250984047
445.692185094471,1566.75023448843,309.841996390312,1089.19347642586,215.399923843819,757.199458454852,149.744475353418,526.399608787363,104.101280533084,365.949215939661,72.3704602994596,254.405258688079,50.3114226562385,176.860703149641,34.9761385960615,122.952286756529,24.3151595900899,85.4755440266964,16.9037237849382,59.4219824567172,11.7513470038643,41.3097341384992,8.16945178246925,28.7182295850949,5.67934402789255,19.9647063265313,3.94823905520495,13.8793200160051,2.74478734876538,9.64880329096977,1.908156391901,6.70777853961653,1.32653657762974,4.66319931909585,0.922198672634231,3.24182257377554,0.641105873859826,2.25369169977455,0.445692185094471,1.56675023448843
445.194399091812,1566.48833306956,309.495939147226,1089.01140444616,215.15934734136,757.072883326176,149.577228301979,526.311614669732,103.985011587742,365.888043062978,72.2896309662385,254.362731744887,50.2552306860633,176.831138725091,34.9370743431927,122.931733781558,24.2880024029075,85.4612557465569,16.8848443040445,59.4120493472945,11.7382221247515,41.3028287123849,8.16032746105929,28.7134289826057,5.67300086537834,19.9613689822635,3.94382933432009,13.8769999183118,2.74172174257307,9.64719037576693,1.90602520456019,6.70665725258667,1.3250549915431,4.66241980843024,0.921168684659884,3.24128066357627,0.64038983363991,2.25331496770784,0.445194399091812,1.56648833306956
444.696920795432,1566.22680510612,309.150095819327,1088.82959208997,214.918919551199,756.946488685898,149.410084634258,526.223746026336,103.868814514016,365.826957415079,72.2088515976471,254.320265442518,50.1990734509388,176.801616457604,34.8980342378809,122.911210113874,24.2608620029327,85.4469878406318,16.8659764934967,59.4021304018788,11.725105358779,41.2959331329862,8.15120877984606,28.7086352254823,5.66666162388826,19.9580363968446,3.93942233930296,13.8746831289359,2.73865803138437,9.6455797604826,1.90389533461223,6.70553756444359,1.32357432129849,4.66164140929921,0.920139333372315,3.24073952610782,0.639674236040056,2.25293877283804,0.444696920795432,1.56622680510612
444.199749671597,1565.96565012136,308.80446603557,1088.64803902588,214.678640215386,756.820274303617,149.243044170931,526.136002697,103.752689187241,365.765958884612,72.1281221070192,254.27785970356,50.1429508906152,176.772136293363,34.8590182382409,122.890715716064,24.2337383610473,85.4327402829124,16.8471203330519,59.3922256023891,11.7119966918742,41.2890473877334,8.14209572904633,28.7038483049862,5.6603262966211,19.9547085641999,3.93501806542539,13.8723696436544,2.73559621191229,9.64397144218083,1.90176677977205,6.70441947314624,1.32209456530733,4.66086412028382,0.919110617667158,3.24019916038378,0.638959080292516,2.25256311447938,0.444199749671597,1.56596565012136
