theta,E=0.010000,E=0.014384,E=0.020691,E=0.029764,E=0.042813,E=0.061585,E=0.088587,E=0.127427,E=0.183298,E=0.263665,E=0.379269,E=0.545559,E=0.784760,E=1.128838,E=1.623777,E=2.335721,E=3.359818,E=4.832930,E=6.951928,E=10.000000
2.733,140958.385645585,68124.2044366808,32923.9527600679,15911.916686744,7690.11833089996,3716.58054196013,1796.19744853265,868.089696345888,419.541694326262,202.761574085102,97.9932542616295,47.3594561697079,22.8884947804895,11.0618498540019,5.34611486539465,2.58374001918438,1.24870352673242,0.603489703335628,0.291662363591745,0.140958385645585
2.734,140900.061772341,68096.0169156176,32910.3299277782,15905.3328669332,7686.93641671507,3715.04274503207,1795.45424200521,867.73050981589,419.36810198205,202.677678116149,97.952707925105,47.3398604081227,22.8790242856182,11.0572728298982,5.34390282157526,2.58267095383801,1.24818685490846,0.603239999447489,0.291541683444578,0.140900061772341
2.735,140841.90888885,68067.9120327089,32896.7470339321,15898.7683490936,7683.7638310382,3713.50945650684,1794.71321435741,867.372376323223,419.195018563434,202.594028107387,97.9122804594246,47.3203220959871,22.8695815556651,11.0527092243857,5.34169726286745,2.58160502270081,1.24767169782595,0.602991027623317,0.291421357098818,0.14084190888885
2.736,140783.926772994,68039.8896806074,32883.2040266494,15892.2231081518,7680.60056175157,3711.98067052803,1793.97436275888,867.015294499988,419.022443409319,202.510623739312,97.8719717101746,47.3008411586742,22.8601665545636,11.0481590200337,5.33949818084701,2.58054222170144,1.2471580535172,0.602742786912158,0.291301384094878,0.140783926772994
2.737,140726.115203404,68011.9497523261,32869.700854224,15885.6971191187,7677.44659677809,3710.45638125886,1793.23768438875,866.659262982876,418.850375860826,202.427464693493,97.8317815234597,47.2814175218073,22.8507792463679,11.0436221994699,5.33730556711805,2.57948254678222,1.24664592002119,0.60249527636625,0.291181763974709,0.140726115203404
2.738,140668.473959452,67984.0921412379,32856.2374651237,15879.190357089,7674.30192408126,3708.93658288217,1792.50317643562,866.304280413164,418.678815261293,202.34455065257,97.7917097459018,47.2620511112601,22.8414195952533,11.0390987453805,5.33511941331288,2.57842599389911,1.24613529538344,0.602248495041018,0.291062496281806,0.140668473959452
2.739,140611.002821255,67956.3167410741,32842.8138079897,15872.7027972415,7671.1665316651,3707.42126960039,1791.77083609758,865.950345436698,418.507760956268,202.26188130025,97.7517562246391,47.2427418531553,22.8320875655154,11.0345886405097,5.33293971109198,2.57737255902166,1.24562617765608,0.602002441995063,0.290943580561198,0.140611002821255
2.74,140553.701569669,67928.6234459243,32829.4298316362,15866.2344148384,7668.04040757403,3705.91043563546,1791.04066058212,865.597456703887,418.337212293502,202.179456321308,97.7119208073245,47.2234896738647,22.8227831215702,11.0300918676601,5.33076645214391,2.57632223813302,1.24511856489779,0.601757116290161,0.290825016359446,0.140553701569669
2.741,140496.56998629,67901.0121502352,32816.08548505,15859.7851852254,7664.9235398928,3704.40407522883,1790.31264710619,865.245612869692,418.167168622949,202.097275401578,97.6722033421251,47.2042945000085,22.8135062279538,11.0256084096923,5.32859962818527,2.57527502722989,1.2446124551738,0.601512516991249,0.290706803224641,0.14049656998629
2.742,140439.60785345,67873.48274881,32802.7807173902,15853.3550838314,7661.81591674638,3702.90218264139,1789.58679289609,864.894812593617,417.997629296754,202.015338227959,97.6326036777203,47.1851562584546,22.8042568493219,11.0211382495245,5.32643923096065,2.57423092232246,1.24410784655587,0.601268643166424,0.290588940706402,0.14043960785345
2.743,140382.81495422,67846.0351368074,32789.5154779878,15846.9440861684,7658.7175262999,3701.40475215343,1788.86309518755,864.545054539696,417.828593669257,201.933644488406,97.5931216633015,47.1660748763182,22.7950349504498,11.0166813701329,5.32428525224252,2.57318991943445,1.24360473712228,0.601025493886933,0.290471428355868,0.14038281495422
2.744,140326.191072403,67818.6692097413,32776.2897163454,15840.5521678314,7655.62835675857,3699.91177806459,1788.14155122562,864.196337376487,417.660061096978,201.852193871931,97.5537571485704,47.1470502809611,22.785840496232,11.0122377545512,5.32213768383121,2.57215201460301,1.24310312495782,0.600783068227167,0.290354265725699,0.140326191072403
2.745,140269.735992534,67791.3848634794,32763.1033821365,15834.179304498,7652.54839636754,3698.42325469385,1787.42215826469,863.848659777058,417.492030938623,201.770986068601,97.5145099837379,47.1280823999914,22.776673451682,11.0078073858708,5.31999651755486,2.57111720387873,1.24260300815376,0.600541365264652,0.29023745237007,0.140269735992534
2.746,140213.449499881,67764.1819942428,32749.9564252055,15827.8254719283,7649.47763341186,3696.93917637945,1786.70491356848,863.502020418983,417.324502555071,201.690020769532,97.4753800195234,47.1091711612627,22.7675337819319,11.0033902472403,5.3178617452693,2.5700854833256,1.24210438480786,0.600300384080046,0.290120987844669,0.140213449499881
2.747,140157.33138044,67737.0604986052,32736.8487955673,15821.4906459649,7646.41605621637,3695.45953747887,1785.98981441,863.156417984324,417.157475309372,201.609297666891,97.4363671071533,47.0903164928739,22.7584214522325,10.9989863218654,5.31573335885805,2.56905684902097,1.24160725302433,0.60006012375713,0.290004871706694,0.14015733138044
2.748,140101.381420937,67710.0202734921,32723.7804434066,15815.1748025323,7643.36365314564,3693.98433236878,1785.27685807154,862.81185115963,416.990948566745,201.528816453894,97.3974710983601,47.0715183231683,22.7493364279525,10.9945955930093,5.31361135023224,2.56803129705555,1.24111161091384,0.599820583382801,0.289889103514849,0.140101381420937
2.749,140045.599408822,67683.06121618,32710.7513190779,15808.8779176373,7640.32041260384,3692.51355544501,1784.56604184463,862.46831863592,416.824921694568,201.448576824798,97.3586918453811,47.0527765807332,22.7402786745786,10.9902180439919,5.31149571133055,2.56700882353336,1.24061745659349,0.599581762047065,0.289773682829339,0.140045599408822
2.75,139989.98513227,67656.1832242956,32697.7613731049,15802.5999673682,7637.28632303469,3691.04720112248,1783.85736303005,862.125819108679,416.659394062378,201.368578474905,97.3200292009577,47.0340911943994,22.7312481577155,10.9858536581901,5.30938643411912,2.5659894245717,1.24012478818679,0.599343658843033,0.289658609211872,0.13998998513227
2.751,139934.53838018,67629.3861958152,32684.8105561802,15796.3409278953,7634.26137292137,3689.5852638352,1783.15081893779,861.784351277841,416.494365041863,201.288821100556,97.2814830183336,47.0154620932409,22.7222448430848,10.9815024190376,5.30728351059155,2.56497309630112,1.23963360382367,0.599106272866909,0.28954388222565,0.13993453838018
2.752,139879.258942174,67602.6700290639,32671.8988191651,15790.10077547,7631.24555078643,3688.12773803619,1782.44640688703,861.443913847791,416.329834006859,201.209304399131,97.2430531512548,46.9968892065739,22.7132686965258,10.9771643100244,5.30518693276878,2.5639598348654,1.23914390164044,0.598869603217988,0.289429501435368,0.139879258942174
2.753,139824.14660859,67576.0346227147,32659.0261130889,15783.8794864252,7628.23884519168,3686.67461819745,1781.74412420615,861.104505527342,416.165800333347,201.130028069045,97.2047394539672,46.9783724639567,22.7043196839943,10.9728393146976,5.30309669269909,2.56294963642153,1.23865567977981,0.598633648998649,0.289315466407212,0.139824146608591
2.754,139769.20117049,67549.4798757877,32646.1923891489,15777.6770371749,7625.24124473816,3685.22589880996,1781.04396823264,860.766125029735,416.002263399445,201.050991809747,97.1665417812166,46.9599117951887,22.695397771563,10.9685274166601,5.30101278245798,2.56194249713966,1.23816893639083,0.598398409314346,0.289201776708854,0.13976920117049
2.755,139714.422419647,67523.00568765,32633.3975987096,15771.4934042139,7622.25273806601,3683.78157438355,1780.34593631318,860.428771072628,415.839222585404,200.972195321717,97.1284599882474,46.9415071303107,22.686502925421,10.9642285995714,5.29893519414817,2.56093841320308,1.23768366962891,0.598163883273603,0.28908843190945,0.139714422419647
2.756,139659.810148554,67496.6119580138,32620.6416933029,15765.3285641178,7619.27331385439,3682.34163944697,1779.65002580351,860.09244237808,415.676677273606,200.893638306464,97.0904939308007,46.9231583996034,22.6776351118735,10.959942847147,5.2968639198995,2.5599373808082,1.23719987765581,0.597930069988005,0.288975431579635,0.139659810148554
2.757,139605.364150416,67470.2985869368,32607.9246246272,15759.1824935429,7616.30296082142,3680.90608854774,1778.95623406853,859.757137672551,415.514626848557,200.815320466525,97.0526434651146,46.9048655335875,22.6687942973417,10.9556701431586,5.29479895186888,2.55893939616452,1.2367175586396,0.597696968572197,0.288862775291524,0.139605364150416
2.758,139551.084219151,67444.0654748209,32595.2463445475,15753.0551692259,7613.34166772409,3679.47491625221,1778.26455848216,859.422855686886,415.353070696884,200.73724150546,97.0149084479219,46.8866284630232,22.6599804483624,10.9514104714335,5.29274028224024,2.55794445549457,1.23623671075467,0.597464578143871,0.288750462618703,0.139551084219151
2.759,139496.970149387,67417.9125224113,32582.6068050947,15746.9465679836,7610.38942335816,3678.04811714543,1777.57499642741,859.089595156308,415.192008207329,200.659401127853,96.97728873645,46.8684471189093,22.6511935315878,10.9471638158551,5.29068790322449,2.55695255503395,1.23575733218169,0.597232897823763,0.28863849313623,0.139496970149387
2.76,139443.021736462,67391.8396307963,32570.0059584654,15740.856666713,7607.44621655809,3676.62568583118,1776.88754529632,858.757354820409,415.031438770745,200.581799039307,96.9397841884191,46.850321432483,22.6424335137854,10.9429301603624,5.28864180705942,2.55596369103122,1.23527942110763,0.597001926735646,0.28852686642063,0.139443021736462
2.761,139389.238776421,67365.8467014063,32557.4437570216,15734.7854423909,7604.51203619695,3675.20761693191,1776.20220248995,858.42613342314,414.871361780093,200.504434946445,96.9023946620417,46.8322513352195,22.6337003618375,10.9387094889497,5.28660198600966,2.55497785974796,1.23480297572573,0.596771664006325,0.288415582049895,0.139389238776421
2.762,139335.621066017,67339.9336360127,32544.9201532901,15728.7328720739,7601.58687118635,3673.79390508865,1775.51896541836,858.095929712801,414.711776630434,200.427308556904,96.8651200160211,46.814236758831,22.6249940427412,10.934501785667,5.28456843236667,2.55399505745866,1.23432799423548,0.596542108765626,0.288304639603475,0.139335621066017
2.763,139282.168402706,67314.1003367279,32532.4350999625,15722.6989328982,7598.67071047636,3672.38454496107,1774.83783150059,857.766742442033,414.552682718929,200.350419579335,96.8279601095508,46.7962776352667,22.616314523608,10.9303070346194,5.28254113844859,2.55301528045075,1.23385447484262,0.596313260146395,0.288194038662281,0.139282168402706
2.764,139228.880584648,67288.3467060041,32519.9885498947,15716.6836020793,7595.76354305541,3670.97953122734,1774.15879816466,857.438570367808,414.394079444832,200.273767723403,96.7909148023131,46.7783738967121,22.6076617716636,10.9261252199675,5.28052009660026,2.55203852502453,1.23338241575911,0.596085117284487,0.288083778808679,0.139228880584648
2.765,139175.757410706,67262.6726466326,32507.5804561064,15710.6868569121,7592.86535795022,3669.57885858415,1773.4818628475,857.111412251423,414.235966209484,200.19735269978,96.7539839544783,46.7605254755884,22.5990357542476,10.9219563259267,5.27850529919314,2.55106478749318,1.23291181520314,0.595857679318765,0.287973859626485,0.139175757410706
2.766,139122.798680441,67237.0780617433,32495.2107717809,15704.7086747702,7589.97614422572,3668.18252174667,1772.80702299499,856.785266858484,414.078342416314,200.121174220147,96.7171674267035,46.7427323045522,22.5904364388136,10.9178003367675,5.27649673862525,2.55009406418273,1.2324426713991,0.595630945391088,0.287864280700967,0.139122798680441
2.767,139070.004194115,67211.5628548039,32482.8794502648,15698.7490331066,7587.09589098498,3666.79051544848,1772.13427606191,856.460132958905,413.921207470828,200.04523199719,96.6804650801319,46.724994316495,22.5818637929282,10.9136572368151,5.27449440732113,2.54912635143199,1.23197498257757,0.595404914646307,0.287755041618837,0.139070004194115
2.768,139017.373752687,67186.126929619,32470.5864450676,15692.8079094525,7584.22458736911,3665.40283444155,1771.46361951192,856.136009326892,413.764560780609,199.969525744596,96.6438767763912,46.7073114445423,22.5733177842717,10.9095270104496,5.27249829773173,2.54816164559258,1.23150874697531,0.595179586232261,0.287646141968252,0.139017373752687
2.769,138964.90715781,67160.7701903297,32458.3317098613,15686.8852814181,7581.36222255717,3664.01947349621,1770.79505081756,855.812894740939,413.608401755311,199.894055177058,96.6074023775932,46.6896836220539,22.5647983806373,10.9054096421057,5.27050840233444,2.54719994302887,1.23104396283525,0.594954959299766,0.287537581338807,0.13896490715781
2.77,138912.604211835,67135.4925414127,32446.1151984802,15680.9811266918,7578.50878576616,3662.64042740109,1770.12856746021,855.490787983815,413.452729806656,199.818820010262,96.5710417463324,46.6721107826225,22.5563055499307,10.9013051162724,5.26852471363298,2.54624124011794,1.23058062840645,0.594731033002614,0.287429359321535,0.138912604211835
2.771,138860.464717803,67110.2938876797,32433.9368649204,15675.0954230401,7575.66426625082,3661.26569096311,1769.46416693009,855.169687842561,413.297544348428,199.743819960897,96.5347947456851,46.6545928600739,22.5478392601705,10.8972134174933,5.26654722415733,2.54528553324961,1.23011874194413,0.594507806497562,0.287321475508903,0.138860464717803
2.772,138808.488479448,67085.1741342765,32421.7966633396,15669.2281483079,7572.82865330369,3659.8952590074,1768.80184672623,854.849593108474,413.142844796471,199.669054746642,96.4986612392084,46.6371297884662,22.5393994794874,10.8931345303663,5.26457592646374,2.54433281882635,1.22965830170964,0.59428527894433,0.28721392949481,0.138808488479448
2.773,138756.675301195,67060.1331866826,32409.6945480567,15663.3792804178,7570.00193625492,3658.52912637731,1768.14160435644,854.530502577102,412.98863056868,199.594524086171,96.4626410909393,46.6197215020895,22.5309861761242,10.8890684395433,5.2626108131346,2.54338309326329,1.22919930597043,0.594063449505592,0.287106720874582,0.138756675301195
2.774,138705.024988155,67035.1709507103,32397.6304735514,15657.5487973701,7567.18410447225,3657.16728793435,1767.48343733734,854.212415048235,412.834901085002,199.520227699149,96.4267341653936,46.6023679354651,22.5225993184356,10.8850151297303,5.26065187677845,2.54243635298819,1.22874175300007,0.59384231734697,0.286999849244969,0.138705024988155
2.775,138653.537346128,67010.2873325041,32385.6043944641,15651.7366772428,7564.37514736092,3655.80973855813,1766.82734319427,853.895329325896,412.681655767431,199.446165306228,96.3909403275648,46.5850690233453,22.5142388748878,10.8809745856873,5.25869911002988,2.54149259444138,1.22828564107819,0.593621881637029,0.286893314204146,0.138653537346128
2.776,138602.212181602,66985.4822385401,32373.6162655951,15645.9428981913,7561.57505436358,3654.45647314636,1766.17331946133,853.579244218332,412.52889404,199.372336629048,96.3552594429232,46.567824700713,22.5059048140585,10.8769467922281,5.2567525055495,2.5405518140758,1.22783096849053,0.593402141547271,0.286787115351704,0.138602212181602
2.777,138551.049301745,66960.7555756249,32361.666041905,15640.1674384483,7558.78381496022,3653.1074866148,1765.52136368135,853.264158538004,412.376615328781,199.298741390233,96.3196913774151,46.5506349027808,22.4975971046363,10.8729317342201,5.25481205602388,2.53961400835693,1.22737773352886,0.593183096252129,0.286681252288653,0.138551049301745
2.778,138500.048514412,66936.1072508955,32349.7536785135,15634.4102763236,7556.00141866811,3651.76277389722,1764.87147340586,852.950071101583,412.224819061877,199.225379313392,96.2842359974617,46.5334995649911,22.4893157154211,10.8689293965846,5.2528777541655,2.53867917376274,1.22692593449103,0.592964744928959,0.286575724617415,0.138500048514412
2.779,138449.209628137,66911.5371718183,32337.8791306999,15628.6713902038,7553.22785504171,3650.42232994535,1764.22364619505,852.636980729934,412.073504669423,199.152250123109,96.2488931699579,46.5164186230151,22.4810606153232,10.864939764296,5.25094959271268,2.53774730678372,1.22647556968091,0.592747086758037,0.286470531941823,0.138449209628137
2.78,138398.532452136,66887.0452461883,32326.042353902,15622.9507585525,7550.46311367256,3649.08614972887,1763.57787961781,852.324886248114,411.922671583574,199.079353544952,96.2136627622714,46.4993920127526,22.4728317733634,10.8609628223824,5.24902756442955,2.53681840392283,1.2260266374084,0.592530120922549,0.286365673867116,0.138398532452136
2.781,138348.016796303,66862.6313821288,32314.2433037167,15617.2483599097,7547.70718418928,3647.75422823536,1762.93417125167,852.01378648536,411.772319238512,199.006689305462,96.1785446422423,46.4824196703316,22.4646291586728,10.856998555925,5.247111662106,2.53589246169546,1.22557913598942,0.592313846608589,0.28626114999994,0.138348016796303
2.782,138297.662471211,66838.2954880903,32302.4819358986,15611.5641728922,7544.96005625742,3646.42656047025,1762.29251868279,851.703680275081,411.622447070429,198.934257132158,96.1435386781814,46.4655015321075,22.4564527404925,10.8530469500583,5.24520187855759,2.53496947662944,1.22513306374588,0.592098263005153,0.286156959948342,0.138297662471211
2.783,138247.469288105,66814.0374728504,32290.7582063605,15605.8981761929,7542.22171957943,3645.1031414568,1761.65291950595,851.39456645485,411.473054517534,198.862056753527,96.1086447388693,46.4486375346631,22.4483024881733,10.8491079899698,5.24329820662554,2.53404944526497,1.2246884190057,0.59188336930413,0.286053103321766,0.138247469288105
2.784,138197.43705891,66789.8572455123,32279.0720711727,15600.2503485808,7539.49216389455,3643.78396623607,1761.01537132453,851.086443866396,411.324141020041,198.790087899031,96.0738626935562,46.4318276148078,22.4401783711756,10.8451816608998,5.24140063917665,2.53313236415462,1.22424520010276,0.591669164700297,0.285949579731055,0.13819743705891
2.785,138147.565596221,66765.7547155051,32267.4234865629,15594.620668901,7536.77137897879,3642.46902986687,1760.37987175047,850.779311355592,411.17570602017,198.718350299097,96.0391924119598,46.4150717095771,22.4320803590692,10.8412679481417,5.23950916910327,2.53221822986332,1.22380340537691,0.591455648391314,0.285846388788444,0.138147565596221
2.786,138097.854713306,66741.7297925824,32255.8124089156,15589.0091160747,7534.05935464479,3641.15832742572,1759.74641840431,850.473167772453,411.02774896214,198.64684368512,96.0046337642655,46.3983697562325,22.4240084215329,10.8373668370414,5.23762378932321,2.5313070389683,1.22336303317394,0.59124281957772,0.285743530107558,0.138097854713306
2.787,138048.304224103,66717.7823868219,32244.2387947721,15583.4156690983,7531.35608074179,3639.85185400682,1759.11500891511,850.168011971123,410.880269292167,198.575567789462,95.9701866211246,46.3817216922607,22.4159625283546,10.8334783129976,5.23574449277976,2.53039878805908,1.22292408184561,0.591030677462923,0.285641003303411,0.138048304224103
2.788,137998.91394322,66693.9124086249,32232.7026008299,15577.8403070441,7528.66154715555,3638.54960472204,1758.48564092045,849.863842809865,410.733266458459,198.504522345444,95.9358508536536,46.3651274553732,22.4079426494307,10.8296023614615,5.23387127244154,2.52949347373748,1.22248654974958,0.590819221253198,0.285538807992399,0.13799891394322
2.789,137949.683685933,66670.1197687153,32221.2037839425,15572.2830090598,7525.97574380824,3637.25157470084,1757.85831206644,849.56065915106,410.586739911211,198.433707087349,95.9016263334337,46.3485869835061,22.399948754766,10.8257389679366,5.23200412130254,2.52859109261751,1.22205043524944,0.590608450157677,0.285436943792303,0.137949683685933
2.79,137900.613268184,66646.4043781395,32209.7423011191,15566.7437543682,7523.29866065843,3635.95775909025,1757.23302000769,849.25845986119,410.440689102602,198.363121750419,95.8675129325092,46.3321002148192,22.3919808144737,10.8218881179788,5.23014303238202,2.52769164132545,1.22161573671468,0.59039836338835,0.285335410322283,0.137900613268184
2.791,137851.702506581,66622.766148265,32198.3181095245,15561.2225222673,7520.63028770096,3634.66815305485,1756.60976240726,848.957243810836,410.295113486793,198.292766070855,95.8335105233869,46.3156670876961,22.3840387987749,10.8180497971962,5.22828799872448,2.52679511649974,1.2211824525207,0.590188960160051,0.285234207202873,0.137851702506581
2.792,137802.951218394,66599.2049907804,32186.9311664781,15555.71929213,7517.9706149669,3633.38275177674,1755.98853693669,848.657009874667,410.150012519917,198.222639785809,95.7996189790352,46.2992875407432,22.3761226779986,10.8142239912491,5.22643901339957,2.52590151479099,1.22075058104876,0.589980239690458,0.285133334055983,0.137802951218394
2.793,137754.359221558,66575.7208176944,32175.5814294546,15550.2340434039,7515.31963252347,3632.10155045546,1755.36934127596,848.357756931433,410.005385660084,198.152742633389,95.7658381728832,46.2829615127896,22.3682324225814,10.8104106858494,5.2245960695021,2.52501083286199,1.22032012068599,0.589772201200087,0.285032790504892,0.137754359221558
2.794,137705.926334669,66552.3135413354,32164.2688560828,15544.7667556115,7512.67733047395,3630.82454430801,1754.75217311347,848.059483863957,409.861232367367,198.083074352653,95.7321679788195,46.2666889428867,22.3603680030671,10.8066098667615,5.22275916015195,2.5241230673876,1.2198910698254,0.589564843912283,0.284932576174251,0.137705926334669
2.795,137657.65237698,66528.9830743506,32152.9934041457,15539.3174083494,7510.04369895763,3629.55172856876,1754.13703014604,847.762189559122,409.717552103808,198.013634683609,95.6986082711915,46.2504697703074,22.3525293901068,10.8028215198011,5.22092827849402,2.52323821505482,1.21946342686582,0.589358167053218,0.284832690690072,0.13765765237698
2.796,137609.537168407,66505.7293297057,32141.7550315803,15533.885981289,7507.41872814976,3628.28309848949,1753.52391007887,847.465872907872,409.574344333406,197.944423367212,95.6651589248048,46.2343039345461,22.3447165544585,10.7990456308357,5.21910341769821,2.52235627256269,1.21903719021194,0.589152169851882,0.284733133679732,0.137609537168407
